EDI_concept_code,제품명_x,규격,대분류군코드,대분류군명,대분류코드,대분류코드명,중분류코드,중분류명,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate
K8503016,HYGIACAST,3,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118034,합성캐스트 3,0.37401422858,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8503021,ROBOCAST,3,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118034,합성캐스트 3,0.48336791992,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8503022,TOMATO SUPER CAST,3,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118034,합성캐스트 3,0.76918256283,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8503024,BIO-CAST,3,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118034,합성캐스트 3,0.45434597135,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8503026,ONE CAST,3,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118034,합성캐스트 3,0.42875137925,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8503027,GREEN CAST,3,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118034,합성캐스트 3,0.53228127956,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8503213,NEMOA CAST G,3,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118034,합성캐스트 3,0.76918256283,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504006,SCOTCHCAST,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.44569519162,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504009,PHILCAST,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.76918256283,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504010,POLYCASTII,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.76918256283,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504014,MEDI CAST,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.76918256283,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504111,GR CAST,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.57182884216,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504121,ROBOCAST A,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.57182884216,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504122,TOMATO SUPER CAST P,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.29432669282,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8504234,파이카치 CAST SF,4,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118035,합성캐스트 4,0.41012102365,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8505004,DUCK IN LIGHT S,5,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118036,합성캐스트 5,0.28964146972,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8505008,3M SCOTCHCAST NEW PLUS,5,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118036,합성캐스트 5,0.45589998364,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8505011,GR-2001 CAST,5,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118036,합성캐스트 5,0.57182884216,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8505013,NEMOA CAST,5,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118036,합성캐스트 5,0.57182884216,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
K8505028,NHC CAST,5,K,일반재료 군(Ⅰ),K8,CAST 류(SPLINT 포함),118036,합성캐스트 5,0.57182884216,4019000,Fiberglass cast,SNOMED,Device,S,0,1,Physical Object,115962004,19700101,20991231
L0001001,TPN BAG,0.5ℓ,L,일반재료 군(Ⅱ),L0,TPN BAG,120001,TPN BAG,0.37401422858,45763060,"Intravenous fluid container, single-use",SNOMED,Device,S,0,1,Physical Object,470037004,20150131,20991231
L0002304,EXACTAMIX EVA CONTAINER,1L,L,일반재료 군(Ⅱ),L0,TPN BAG,120001,TPN BAG,0.37401422858,45763060,"Intravenous fluid container, single-use",SNOMED,Device,S,0,1,Physical Object,470037004,20150131,20991231
L1001004,SILICONE T-DRAINAGE TUBE,전규격,K,일반재료 군(Ⅰ),K3,지속적 배액용 류,113013,BILIARY T-TUBE,0.46497139335,4119524,Biliary T-tube,SNOMED,Device,S,0,2,Physical Object,258551007,20020131,20991231
L3021005,ALCARE FLANGE,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123007,투피스형 FLANGE (일반형),0.48978340626,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3100003,ALTERNA 2P URO MAXI TRANSⅠ,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123010,투피스형 UROSTOMY BAG(일반잠금형),0.16768269241,45758871,Multiple-piece urostomy bag,SNOMED,Device,S,0,1,Physical Object,463806001,20150131,20991231
L3101002,SUR-FIT NATURA UROSTOMY POUCH WITH ACCUSEAL TAP,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123009,투피스형 UROSTOMY BAG(이중잠금형),0.30308404565,45758871,Multiple-piece urostomy bag,SNOMED,Device,S,0,1,Physical Object,463806001,20150131,20991231
L3101103,SENSURA 2PC UROSTOMY BAG,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123009,투피스형 UROSTOMY BAG(이중잠금형),0.47990423441,45758871,Multiple-piece urostomy bag,SNOMED,Device,S,0,1,Physical Object,463806001,20150131,20991231
L3101106,NEW IMAGE UROSTOMY POUCH,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123009,투피스형 UROSTOMY BAG(이중잠금형),0.44220012426,45758871,Multiple-piece urostomy bag,SNOMED,Device,S,0,1,Physical Object,463806001,20150131,20991231
L3104002,ACTIVE LIFE ONE-PIECE UROSTOMY POUCH TRANSPARENT,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123005,원피스형 UROSTOMY BAG(일반/이중잠금형) & FLANGE(일반형),0.64524066448,45758819,One-piece urostomy bag,SNOMED,Device,S,0,1,Physical Object,463721002,20150131,20991231
L3105003,ALTERNA PLATES,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123007,투피스형 FLANGE (일반형),0.40535572171,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3105006,NEW IMAGE FLANGE,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123007,투피스형 FLANGE (일반형),0.37517896295,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3105012,SUR-FIT NATURA MOLDABLE DURAHESIVE SKIN BARRIER WITH HYDROCOLLOID FLEXIBLE COLLAR,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123032,투피스형 FLANGE(일반형/MOLDABLE),0.45884048939,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3105102,SUR-FIT NATURA MOLDABLE STOMAHESIVE SKIN BARRIER WITH HYDROCOLLOID FLEXIBLE COLLAR,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123032,투피스형 FLANGE(일반형/MOLDABLE),0.47004568577,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3105202,SUR-FIT NATURA DURAHESIVE WAFE WITH FLANGE,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123031,투피스형 FLANGE(일반형/HYDROCOLLOID),0.27688229084,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3105302,SUR-FIT AUTOLOCK SOMAHESIVE FLEXIBLE WAFER,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123007,투피스형 FLANGE (일반형),0.347912848,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3106003,PLATE(FLANGE),전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123007,투피스형 FLANGE (일반형),0.23682700098,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3107002,SUR-FIT NATURA DURAHESIVE WAFER WITH CONVEX-IT,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123034,투피스형 FLANGE(함몰형/MOLDABLE),0.23682700098,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3107003,COLOSTOMY CONVEX PLATE,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123008,투피스형 FLANGE (함몰형),0.23682700098,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3107103,SENSURA 2PC BASE PLATE CONVEX,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123033,투피스형 FLANGE(함몰형/HYDROCOLLOID),0.69574940205,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3107106,NEW IMAGE CONVEX SKIN BARRIER,전규격,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123008,투피스형 FLANGE (함몰형),0.42927405238,4224190,Stoma flange,SNOMED,Device,S,0,1,Physical Object,341141004,19700101,20991231
L3201006,PREMIUM POWDER,28.3G,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123011,OSTOMY용 POWDER,0.42451709509,4271428,Ostomy skin protectives,SNOMED,Device,S,0,1,Physical Object,401861009,19700101,20991231
L3202003,BRAVA PASTE,60G,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123012,OSTOMY용 PASTE - ALCOHOL FREE,0.62936371565,4269606,Ostomy skin fillers,SNOMED,Device,S,0,1,Physical Object,401860005,19700101,20991231
L3202006,ADAPT PASTE,57G,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123013,OSTOMY용 PASTE,0.62936371565,4269606,Ostomy skin fillers,SNOMED,Device,S,0,1,Physical Object,401860005,19700101,20991231
L3202010,COHESIVE PASTE,60G,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123012,OSTOMY용 PASTE - ALCOHOL FREE,0.62936371565,4269606,Ostomy skin fillers,SNOMED,Device,S,0,1,Physical Object,401860005,19700101,20991231
L3202103,COLOPLAST PASTE,60G,L,일반재료 군(Ⅱ),L3,OSTOMY 류,123013,OSTOMY용 PASTE,0.62936371565,4269606,Ostomy skin fillers,SNOMED,Device,S,0,1,Physical Object,401860005,19700101,20991231
L4005001,PROLENE HERNIA SYSTEM(PHS)(3D TYPE),전규격,L,일반재료 군(Ⅱ),L4,MESH 류,124001,일반 MESH -3D TYPE,0.21042577922,45768045,Hernia surgical mesh,SNOMED,Device,S,3,1,Physical Object,705844005,20150131,20991231
L4014008,PARIETEX ANATOMICAL MESH,전규격,L,일반재료 군(Ⅱ),L4,MESH 류,124003,일반 MESH -PRE SHAPED,0.43914052844,45768045,Hernia surgical mesh,SNOMED,Device,S,3,1,Physical Object,705844005,20150131,20991231
L4015007,MARLEX MESH,10 X 14,L,일반재료 군(Ⅱ),L4,MESH 류,124007,일반 MESH -SHEET TYPE (900㎠ 이상),0.6989839077,45768045,Hernia surgical mesh,SNOMED,Device,S,3,1,Physical Object,705844005,20150131,20991231
L4015007,MARLEX MESH,10 X 14,L,일반재료 군(Ⅱ),L4,MESH 류,124007,일반 MESH -SHEET TYPE (900㎠ 이상),0.6989839077,45768045,Hernia surgical mesh,SNOMED,Device,S,3,1,Physical Object,705844005,20150131,20991231
L4015007,BARD MESH,10 X 14,L,일반재료 군(Ⅱ),L4,MESH 류,124007,일반 MESH -SHEET TYPE (900㎠ 이상),0.64730030298,45768045,Hernia surgical mesh,SNOMED,Device,S,3,1,Physical Object,705844005,20150131,20991231
L4015007,BARD MESH,10 X 14,L,일반재료 군(Ⅱ),L4,MESH 류,124007,일반 MESH -SHEET TYPE (900㎠ 이상),0.64730030298,45768045,Hernia surgical mesh,SNOMED,Device,S,3,1,Physical Object,705844005,20150131,20991231
L5011013,DOUBLE LUMEN CATHETER,XTP 전규격,L,일반재료 군(Ⅱ),L5,H.D & C.A.P.D용 류,125008,HEMODIALYSIS CATHETER(DOUBLE/TRIPLE LUMEN),1,42872871,Hemodialysis catheter,SNOMED,Device,S,5,2,Physical Object,450866001,20120731,20991231
L5011109,DOUBLE GARD SUBCLAVIAN HEMODIALYSIS CATHETER,CS22122F,L,일반재료 군(Ⅱ),L5,H.D & C.A.P.D용 류,125008,HEMODIALYSIS CATHETER(DOUBLE/TRIPLE LUMEN),0.62625551224,42872871,Hemodialysis catheter,SNOMED,Device,S,5,2,Physical Object,450866001,20120731,20991231
L5011309,DOUBLE HEMODIALYSIS CATHETER,CS-15122E,L,일반재료 군(Ⅱ),L5,H.D & C.A.P.D용 류,125008,HEMODIALYSIS CATHETER(DOUBLE/TRIPLE LUMEN),0.80750823021,42872871,Hemodialysis catheter,SNOMED,Device,S,5,2,Physical Object,450866001,20120731,20991231
L5302003,TRANSFER SET STAY.SAFE,6MONTHS,L,일반재료 군(Ⅱ),L5,H.D & C.A.P.D용 류,125006,PD TRANSFER SET(6개월),0.48563930392,45761561,Continuous ambulatory peritoneal dialysis (CAPD) transfer set,SNOMED,Device,S,0,1,Physical Object,467745002,20150131,20991231
L5302040,STAY SAFE CATHETER EXTENSION LUER-LOCK,6MONTHS,L,일반재료 군(Ⅱ),L5,H.D & C.A.P.D용 류,125006,PD TRANSFER SET(6개월),0.26821517944,45761561,Continuous ambulatory peritoneal dialysis (CAPD) transfer set,SNOMED,Device,S,0,1,Physical Object,467745002,20150131,20991231
L6001002,SN LRS ELP,전규격,L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126001,5일 연장보관용 PACK (WITH FILTER),0.13493867218,45768154,Blood donor set,SNOMED,Device,S,8,2,Physical Object,706070004,20150131,20991231
L6001101,MCS ESP WITH FILTER,전규격,L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126001,5일 연장보관용 PACK (WITH FILTER),0.25692635775,45768154,Blood donor set,SNOMED,Device,S,8,2,Physical Object,706070004,20150131,20991231
L6011003,TRANSFER PACK WITH COUPLER,2000ML 미만,L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126019,TRANSFER BAG(2000ML 미만),0.46332830191,4020321,Blood bag,SNOMED,Device,S,2,1,Physical Object,116205004,19700101,20991231
L6101011,BIOR 02 PLUS BS PF,BS,L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126008,적혈구분리형 백혈구제거 FILTER,0.1572279036,45760632,Blood transfusion filter,SNOMED,Device,S,0,1,Physical Object,466425002,20150131,20991231
L6101012,PALL FILTER,"RCXL2K, RCXL2C, RCXL1K, RCEZIT",L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126008,적혈구분리형 백혈구제거 FILTER,0.69766390324,45760632,Blood transfusion filter,SNOMED,Device,S,0,1,Physical Object,466425002,20150131,20991231
L6101111,BIOR 02 PLUS BBS PF,BBS,L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126009,적혈구분리형 백혈구제거 FILTER TRANSFER BAG 포함,0.14035251737,45760632,Blood transfusion filter,SNOMED,Device,S,0,1,Physical Object,466425002,20150131,20991231
L6102011,BIOP PLUS BS PF,BS,L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126013,혈소판분리형 백혈구 제거 FILTER,0.21750240028,45760632,Blood transfusion filter,SNOMED,Device,S,0,1,Physical Object,466425002,20150131,20991231
L6102111,BIOP PLUS BBS PF,BBS,L,일반재료 군(Ⅱ),L6,PHERESIS용 류,126014,혈소판분리형 백혈구 제거 FILTER TRANSFER BAG 포함,0.18730635941,45760632,Blood transfusion filter,SNOMED,Device,S,0,1,Physical Object,466425002,20150131,20991231
L7250161,FUJI II (1-1 pack),분말15G +액10G,L,일반재료 군(Ⅱ),L7,치과용 재료 류,127003,글래스아이오노머 (화학중합):일반10g초과-15g이하,0.18527665734,4105510,Glass-ionomer dental cement,SNOMED,Device,S,1,3,Substance,256454007,19700101,20991231
L9001001,OXITRANSDUCER SPO2 SENSOR,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.57622492313,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001005,OXIPROBE,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.62526655197,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001008,SPO2 SENSOR,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.48471057415,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001010,ACE O2 SENSOR,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.45176416636,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001102,OXI-PRO,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.32027927041,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001103,PULSE-OXIMETER SENSOR,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.61759638786,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001104,OXIFIX U-N,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.30518978834,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001106,NIHONKOHDEN TYPE,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.31690907478,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9001206,OHEMEDA TYPE,전규격,L,일반재료 군(Ⅱ),L9,마취재료,129002,마취중 말초산소포화도감시(산소포화도 측정),0.28401371837,45758127,"Pulse oximeter probe, single-use",SNOMED,Device,S,0,1,Physical Object,462664005,20150131,20991231
L9002004,UNICON,전규격,S,선별급여 품목 군,S0,선별급여류,250078,비침습적 마취심도 감시용 SENSOR,0.37137278914,45771457,"Analytical scalp electrode, single-use",SNOMED,Device,S,0,1,Physical Object,704694000,20150131,20991231
L9002024,SEDLINE EEG SENSOR,전규격,S,선별급여 품목 군,S0,선별급여류,250078,비침습적 마취심도 감시용 SENSOR,0.45014151931,45771457,"Analytical scalp electrode, single-use",SNOMED,Device,S,0,1,Physical Object,704694000,20150131,20991231
L9002070,ENTROPY SENSOR,전규격,S,선별급여 품목 군,S0,선별급여류,250078,비침습적 마취심도 감시용 SENSOR,0.42016649246,45771457,"Analytical scalp electrode, single-use",SNOMED,Device,S,0,1,Physical Object,704694000,20150131,20991231
L9002170,ENTROPY  EASYFIT SENSOR,전규격,S,선별급여 품목 군,S0,선별급여류,250078,비침습적 마취심도 감시용 SENSOR,0.1922930181,45771457,"Analytical scalp electrode, single-use",SNOMED,Device,S,0,1,Physical Object,704694000,20150131,20991231
M0002001,KOLOMARK,1CAP.,M,일반재료 군(Ⅲ),M0,검사용 류,130003,소화기 기능검사용,0.3228777647,4119693,Radio-opaque shapes,SNOMED,Device,S,0,1,Physical Object,257447005,19700101,20991231
M0002001,KOLOMARK,1CAP,M,일반재료 군(Ⅲ),M0,검사용 류,130003,소화기 기능검사용,0.3228777647,4119693,Radio-opaque shapes,SNOMED,Device,S,0,1,Physical Object,257447005,19700101,20991231
M0003004,TSK BMB SET,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130002,골수천자용 NEEDLE,0.19958487153,45761512,"Bone marrow biopsy needle, single-use",SNOMED,Device,S,0,1,Physical Object,467676001,20150131,20991231
M0003005,ANABONE,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130002,골수천자용 NEEDLE,0.30902132392,45761512,"Bone marrow biopsy needle, single-use",SNOMED,Device,S,0,1,Physical Object,467676001,20150131,20991231
M0003006,TROKA BONE MARROW,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130002,골수천자용 NEEDLE,0.36561408639,45761512,"Bone marrow biopsy needle, single-use",SNOMED,Device,S,0,1,Physical Object,467676001,20150131,20991231
M0005009,UDS CATHETER,2-WAY,M,일반재료 군(Ⅲ),M0,검사용 류,130005,신장.비뇨기과 압력측정용 CATHETER 2WAY,0.61531311274,45759429,Urodynamic catheter,SNOMED,Device,S,3,1,Physical Object,464660000,20150131,20991231
M0005010,UDS CATHETER CYSTOMETRY,2-WAY,M,일반재료 군(Ⅲ),M0,검사용 류,130005,신장.비뇨기과 압력측정용 CATHETER 2WAY,0.55636203289,45759429,Urodynamic catheter,SNOMED,Device,S,3,1,Physical Object,464660000,20150131,20991231
M0005012,URODYNAMIC CATHETER,2-WAY,M,일반재료 군(Ⅲ),M0,검사용 류,130005,신장.비뇨기과 압력측정용 CATHETER 2WAY,1,45759429,Urodynamic catheter,SNOMED,Device,S,3,1,Physical Object,464660000,20150131,20991231
M0006014,ACE UDS CATHETER,3-WAY,M,일반재료 군(Ⅲ),M0,검사용 류,130006,신장.비뇨기과 압력측정용 CATHETER 3WAY,0.49623155594,45759429,Urodynamic catheter,SNOMED,Device,S,3,1,Physical Object,464660000,20150131,20991231
M0009036,MAGNUM BIOPSY NEEDLE,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130010,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 분리형)",0.80297738314,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M0010030,ACECUT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130011,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-자동)",0.34725922346,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M0010036,MAX-CORE DISPOSABLE CORE BIOPSY INSTRUMENT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130011,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-자동)",0.38861250877,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M0011030,STARCUT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130012,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-반자동)",0.37405869365,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M0011036,MISSION DISPOSABLE CORE BIOPSY INSTRUMENT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130012,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-반자동)",0.43362250924,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M1002096,IV FLOW REGULATOR(NON-PHTHALTE),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.36937427521,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002109,IV FLOW REGULATOR-차광용,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.53357887268,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002110,TUTOPLUS,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.45194765925,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002161,차광용 AUTOFLOW,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.41070562601,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002209,IV FLOW REGULATOR,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.58042263985,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002321, F.C-C(N),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.18599836528,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003008,INNOFUSER 2 (NON-DEHP/DOP),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.21423695982,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003011,ECO FLOW CONTROL LINE 1,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.32432934642,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003012,SPM INFUSION SET,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.36359247565,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003017,INFU-GREEN PLUS,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.27826070786,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003023,NON-DEHP I.V FLOW REGULATOR,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.33176076412,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003025,IV FLOW REGULATOR SET,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.54030883312,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
