source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
A1100,42364257,Korean EDI,"Medical care profound count 3-6, doctor 2· nursing 5 grade; 의료최고도 count 3-6, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
U1073,42365349,Korean EDI,Autogenous Tooth derived Bone Graft; 자가치아 유래 골 이식술 [이식재 비용 포함],NA,NA,NA,NA,NA
U1081,42361396,Korean EDI,Guided Tissue Regeneration without Bone Graft; 조직유도재생술(골이식을동반하지아니한경우),NA,NA,NA,NA,NA
U1082,42366070,Korean EDI,"Guided Tissue Regeneration with Allogenic, Xenogenous or Substitute Bone Graft; 조직유도재생술(골이식을동반한경우-동종골,이종골,합성골이식의경우)",NA,NA,NA,NA,NA
U1083,42361418,Korean EDI,Guided Tissue Regeneration with Autogenous Bone Graft; 조직유도재생술(골이식을동반한경우-자가골이식의경우[채취포함]),NA,NA,NA,NA,NA
U1090,42361387,Korean EDI,Removal of Barrier Membrane; 조직유도재생막제거술,NA,NA,NA,NA,NA
U1100,42362301,Korean EDI,"Laterally Positioned Flap, Coronally Positioned Flap; 치은측방변위판막술,치관변위판막술",NA,NA,NA,NA,NA
U1110,42363359,Korean EDI,Gingival Graft; 치은이식술,NA,NA,NA,NA,NA
U1131,42353034,Korean EDI,Selective Root Amputation; 선택적치근절제술[1치당],NA,NA,NA,NA,NA
U1132,42361028,Korean EDI,Hemisection; 치아반측절제술[1치당],NA,NA,NA,NA,NA
U1511,42365870,Korean EDI,Denture Tissue Surface Alteration-Relining-Direct Method; 의치조직면개조-첨상-직접법[1악당],NA,NA,NA,NA,NA
U1512,42361519,Korean EDI,Denture Tissue Surface Alteration-Relining-Indirect Method; 의치조직면개조-첨상-간접법[1악당],NA,NA,NA,NA,NA
U1513,42365580,Korean EDI,Denture Tissue Surface Alteration-Rebasing; 의치조직면개조-개상[1악당],NA,NA,NA,NA,NA
U1514,42361515,Korean EDI,Denture Tissue Surface Alteration-Tissue Conditioning; 의치조직면개조-조직조정[1악당],NA,NA,NA,NA,NA
U1521,42361501,Korean EDI,Denture Repair-Artificial Tooth Repair; 의치수리-인공치수리[1치당],NA,NA,NA,NA,NA
U1522,42360435,Korean EDI,Denture Repair-Denture Base Repair; 의치수리-의치상수리[1악당],NA,NA,NA,NA,NA
U1531,42338849,Korean EDI,Denture Adjustment-Denture Base Adjustment; 의치조정-의치상조정[1악당],NA,NA,NA,NA,NA
U1532,42358354,Korean EDI,Denture Adjustment-Occlusal Adjustment-Simple; 의치조정-교합조정-단순[1악당],NA,NA,NA,NA,NA
U1533,42361507,Korean EDI,Denture Adjustment-Occlusal Adjustment-Complex; 의치조정-교합조정-복잡[1악당],NA,NA,NA,NA,NA
U1541,42362356,Korean EDI,Clasp Repair-Simple; 클라스프수리-단순[1악당],NA,NA,NA,NA,NA
U1542,42364520,Korean EDI,Clasp Repair-Complex; 클라스프수리-복잡[1악당],NA,NA,NA,NA,NA
U2211,42357431,Korean EDI,Postoperative Dressing-Simple; 수술후처치[1일당]-단순처치,NA,NA,NA,NA,NA
U2212,42360517,Korean EDI,Postoperative Dressing-After Major Operation; 수술후처치[1일당]-대수술후처치,NA,NA,NA,NA,NA
U2213,42363736,Korean EDI,"Postoperative Infected Wound Dressing, Drain Change etc.; 수술후처치[1일당]-수술후염증성처치,배액관교환(Dressing포함)등",NA,NA,NA,NA,NA
U2214,42357441,Korean EDI,Postoperative Bleeding Control; 수술후처치[1일당]-후출혈처치,NA,NA,NA,NA,NA
U2221,42361450,Korean EDI,"Treatment of Periodontal Disease After Scaling, Root Planning or Subgingival Curettage; 치주치료후처치[1구강1회당]-치석제거,치근활택술,치주소파술 후",NA,NA,NA,NA,NA
U2222,42364318,Korean EDI,"Treatment of Periodontal Disease After Periodontal Surgery; 치주치료후처치[1구강1회당]-치주수술후('치석제거,치근활택술,치주소파술후'이외의경우)",NA,NA,NA,NA,NA
U2231,42362050,Korean EDI,Prophylaxis; 치면세마[1/3악당],NA,NA,NA,NA,NA
U2232,42360998,Korean EDI,Scaling; 치석제거[1/3악당],NA,NA,NA,NA,NA
U2233,42365305,Korean EDI,Scaling; 치석제거[전악],NA,NA,NA,NA,NA
U2240,42086523,Korean EDI,Root Planing; 치근활택술[1/3악당],NA,NA,NA,NA,NA
U2241,42358654,Korean EDI,Removal of Restoration-Simple; 치관수복물또는보철물의제거[1치당]-간단한것,NA,NA,NA,NA,NA
U2242,42359703,Korean EDI,Removal of Restoration-Complicated; 치관수복물또는보철물의제거[1치당]-복잡한것,NA,NA,NA,NA,NA
U2245,42361534,Korean EDI,Removal of Old Root Canal Filling; 근관내기존충전물제거[1근관당],NA,NA,NA,NA,NA
U2250,42360830,Korean EDI,Cleft Lip Protector; 순열수술후보호장치,NA,NA,NA,NA,NA
U2260,42357670,Korean EDI,Plate Splint; 상고정장치술[1악당],NA,NA,NA,NA,NA
U2280,42358522,Korean EDI,Removal of Splint; 고정장치의제거[1악당],NA,NA,NA,NA,NA
U2290,42360226,Korean EDI,Occlusal Adjustment; 교합조정술[1치당],NA,NA,NA,NA,NA
U2300,42365658,Korean EDI,Surgical Splint; 수술용스플린트,NA,NA,NA,NA,NA
U2320,42357857,Korean EDI,Intermaxillary Fixation; 악간고정술,NA,NA,NA,NA,NA
U2330,42235956,Korean EDI,Interdental Wiring; 치간고정술[1악당],NA,NA,NA,NA,NA
U2341,42363340,Korean EDI,Temporary Splinting; 잠간고정술[1악당]-3치이하,NA,NA,NA,NA,NA
U2342,42363345,Korean EDI,Temporary Splinting; 잠간고정술[1악당]-4치이상,NA,NA,NA,NA,NA
U2351,42360220,Korean EDI,Occlusal Equilibration-Maximum Intercuspal Position; 교합성형술(최대교합위),NA,NA,NA,NA,NA
U2352,42366316,Korean EDI,Occlusal Equilibration-Centric Relation; 교합성형술(중심위),NA,NA,NA,NA,NA
U2353,42357154,Korean EDI,Occlusal Equilibration-Protrusive Position; 교합성형술(전방위),NA,NA,NA,NA,NA
U2354,42360223,Korean EDI,Occlusal Equilibration-Laterotrusive Position; 교합성형술(측방위),NA,NA,NA,NA,NA
U2360,42357150,Korean EDI,Occlusal Adjustment on Model Mounted on Articulator; 교합기부착모형상의교합성형술,NA,NA,NA,NA,NA
U2370,42364199,Korean EDI,Behavior Management; 행동조절[아산화질소흡입]-15분까지,NA,NA,NA,NA,NA
U2371,42364201,Korean EDI,Behavior Management; 행동조절[아산화질소흡입]-15분초과1시간까지매15분당,NA,NA,NA,NA,NA
U2372,42364205,Korean EDI,Behavior Management; 행동조절[아산화질소흡입]-1시간초과시매30분당,NA,NA,NA,NA,NA
U2381,42361548,Korean EDI,TMJ stimulation [per day]- simple stimulation; 측두하악관절자극요법[1일당]-단순자극,NA,NA,NA,NA,NA
U2382,42361553,Korean EDI,TMJ stimulation [per day]- electric stimulation; 측두하악관절자극요법[1일당]-전기자극,NA,NA,NA,NA,NA
U2383,42361551,Korean EDI,TMJ stimulation [per day]- compound stimulation; 측두하악관절자극요법[1일당]-복합자극,NA,NA,NA,NA,NA
U2390,42086524,Korean EDI,Fissure Sealing; 치면열구전색술[1치당],NA,NA,NA,NA,NA
U4411,42362008,Korean EDI,Extraction-Deciduous Tooth; 발치술[1치당]-유치,NA,NA,NA,NA,NA
U4412,42365263,Korean EDI,Extraction-Anterior Tooth; 발치술[1치당]-전치,NA,NA,NA,NA,NA
U4413,42361948,Korean EDI,Extraction-Posterior Tooth; 발치술[1치당]-구치,NA,NA,NA,NA,NA
U4414,42363035,Korean EDI,Extraction-Complicated Extraction; 발치술[1치당]-난발치,NA,NA,NA,NA,NA
U4415,42363044,Korean EDI,Extraction-Impacted Tooth-Simple; 발치술[1치당]-단순매복치,NA,NA,NA,NA,NA
U4416,42364137,Korean EDI,Extraction-Impacted Tooth-Complex; 발치술[1치당]-복잡매복치[치아분할술을실시한경우],NA,NA,NA,NA,NA
U4417,42364153,Korean EDI,Extraction-Impacted Tooth-Complete; 발치술[1치당]-완전매복치(치관이2/3이상치조골내매복된치아의골절제와치아분할술을동시시행한경우),NA,NA,NA,NA,NA
U4420,42365634,Korean EDI,Recurettage of Extracted Socket; 발치와재소파술,NA,NA,NA,NA,NA
U4430,42364556,Korean EDI,Alveoloplasty; 치조골성형수술[1치당],NA,NA,NA,NA,NA
U4454,42360247,Korean EDI,"Incision of Gingival Abscess, Pericoronal Abscess; 구강내소염수술(치은농양,치관주위농양절개등)",NA,NA,NA,NA,NA
U4455,42351521,Korean EDI,Incision of Alveolar Abscess or Palatal Abscess; 구강내소염수술(치조농양또는구개농양의절개등),NA,NA,NA,NA,NA
U4456,42357179,Korean EDI,"Intraoral Antiphlogosis-Abscess of Tongue or Mouth of Floor; 구강내소염수술(설또는구강저농양[이하극,설하극,악하극농양등])",NA,NA,NA,NA,NA
U4457,42360238,Korean EDI,"Intraoral Antiphlogosis-Osteitis of Jaw, Osteomyelitis of Jaw etc.; 구강내소염수술(악골골염,악골골수염등)",NA,NA,NA,NA,NA
U4464,42360705,Korean EDI,Extraoral Antiphlogosis-Superficial Layer; 구강외소염수술(표층),NA,NA,NA,NA,NA
U4465,42357592,Korean EDI,Extraoral Antiphlogosis-Deep Layer; 구강외소염수술(심층[근막극농양절개]),NA,NA,NA,NA,NA
U4467,42360694,Korean EDI,"Extraoral Antiphlogosis-Osteitis of Jaw, Osteomyelitis of Jaw etc.; 구강외소염수술(악골골염,악골골수염등)",NA,NA,NA,NA,NA
U4474,42360275,Korean EDI,"Closure of Intraoral Laceration-Gingiva, Vestibule of Mouth, Buccal part; 구강내열상봉합술(치은,구강전정,협부,2.5cm이하)",NA,NA,NA,NA,NA
U4475,42359246,Korean EDI,"Closure of Intraoral Laceration-Gingiva, Vestibule of Mouth, Buccal part; 구강내열상봉합술(치은,구강전정,협부,2.5cm초과)",NA,NA,NA,NA,NA
U4476,42352769,Korean EDI,"Closure of Intraoral Laceration-Lingua, Floor of Mouth, Palate; 구강내열상봉합술(혀,구강저,구개부,2.5cm이하)",NA,NA,NA,NA,NA
U4477,42357243,Korean EDI,"Closure of Intraoral Laceration-Lingua, Floor of Mouth, Palate; 구강내열상봉합술(혀,구강저,구개부,2.5cm초과)",NA,NA,NA,NA,NA
U4501,42359117,Korean EDI,"Simple [incision of labial frenum, frenotomy]; 협순소대성형술(간단한것)",NA,NA,NA,NA,NA
U4502,42366263,Korean EDI,"Complicated [excision of labial or buccal frenum](frenumectomy, frenulectomy, frenectomy); 협순소대성형술(복잡한것)",NA,NA,NA,NA,NA
U4511,42364888,Korean EDI,Lingual Frenectomy-Simple; 설소대성형술(간단한것),NA,NA,NA,NA,NA
U4512,42357512,Korean EDI,"Lingual Frenectomy[Frenoplasty, Excision of Frenum]-Complex; 설소대성형술(복잡한것)",NA,NA,NA,NA,NA
U4520,42364223,Korean EDI,Incision of Peritonsillar Abscess; 치성편도주위농양절개술,NA,NA,NA,NA,NA
U4533,42357946,Korean EDI,Surgery of Osteomyelitis of Mandible or Maxilla-Limited Alveolar Bone; 악골수염수술(치조부에국한된경우),NA,NA,NA,NA,NA
U4534,42357956,Korean EDI,Surgery of Osteomyelitis of Mandible or Maxilla-One Side Mandible 1/3 Below; 악골수염수술(편측악골의1/3미만의범위),NA,NA,NA,NA,NA
U4535,42357969,Korean EDI,Surgery of Osteomyelitis of Mandible or Maxilla-One Side Mandible 1/3 Over; 악골수염수술(편측악골의1/3이상의범위),NA,NA,NA,NA,NA
U4551,42362577,Korean EDI,Operation of Ameloblastoma-One Side Mandible 1/3 Below; 법랑아세포종적출술(편측악골1/3미만),NA,NA,NA,NA,NA
U4552,42357375,Korean EDI,Operation of Ameloblastoma-One Side Mandible 1/3∼1/2; 법랑아세포종적출술(편측악골1/3이상-1/2미만),NA,NA,NA,NA,NA
U4553,42362553,Korean EDI,Operation of Ameloblastoma-One Side Mandible 1/2 Over; 법랑아세포종적출술(편측악골1/2이상),NA,NA,NA,NA,NA
U4561,42361863,Korean EDI,Radicular Cyst Enucleation; 치근낭적출술(1/2치관크기이상),NA,NA,NA,NA,NA
U4562,42364744,Korean EDI,Radicular Cyst Enucleation; 치근낭적출술(1치관크기이상),NA,NA,NA,NA,NA
U4563,42364047,Korean EDI,Radicular Cyst Enucleation; 치근낭적출술(2치관크기이상),NA,NA,NA,NA,NA
U4564,42364057,Korean EDI,Radicular Cyst Enucleation; 치근낭적출술(3치관크기이상),NA,NA,NA,NA,NA
U4591,42365815,Korean EDI,Apicoectomy-Anterior Tooth; 치근단절제술[1치당][치근단폐쇄비용포함]-전치,NA,NA,NA,NA,NA
U4592,42363030,Korean EDI,Apicoectomy-Posterior Tooth; 치근단절제술[1치당][치근단폐쇄비용포함]-구치,NA,NA,NA,NA,NA
U4610,42360672,Korean EDI,Orofacial Fistula Closure; 구강안면누공폐쇄술,NA,NA,NA,NA,NA
U4621,42360655,Korean EDI,Oroantral Fistula Closure with Advancement Flap; 구강상악동누공폐쇄술(전진피판이용),NA,NA,NA,NA,NA
U4622,42360638,Korean EDI,Oroantral Fistula Closure with Pedicled Flap; 구강상악동누공폐쇄술(유경피판이용),NA,NA,NA,NA,NA
U4630,42363539,Korean EDI,Replantation; 치아재식술[1치당],NA,NA,NA,NA,NA
U4640,42361176,Korean EDI,Reconstruction of Mandible; 하악골재건술,NA,NA,NA,NA,NA
U4660,42365547,Korean EDI,Operculectomy; 치은판절제술,NA,NA,NA,NA,NA
U4670,42362944,Korean EDI,"Excision of Lesion or Benign Tumor of Gingiva or Alveolar Portion; 치은,치조부병소또는종양절제술[Epulis포함]",NA,NA,NA,NA,NA
U4690,42357383,Korean EDI,Reduction of Luxated Teeth; 탈구치아정복술[1치당],NA,NA,NA,NA,NA
U4711,42363458,Korean EDI,Closed Reduction of Alveolar Fracture; 치조골골절비관혈적정복술(2치이하),NA,NA,NA,NA,NA
U4712,42362393,Korean EDI,Closed Reduction of Alveolar Fracture; 치조골골절비관혈적정복술(3치이상),NA,NA,NA,NA,NA
U4721,42365113,Korean EDI,Open Reduction of Alveolar Fracture; 치조골골절관혈적정복술(2치이하),NA,NA,NA,NA,NA
U4722,42365606,Korean EDI,Open Reduction of Alveolar Fracture; 치조골골절관혈적정복술(3치이상),NA,NA,NA,NA,NA
U4731,42364858,Korean EDI,Removal of Mandibulolingual or Maxillobuccal Torus; 골융기절제술(하악설측또는상악협측골융기절제),NA,NA,NA,NA,NA
U4732,42360782,Korean EDI,Excision of Maxillary Torus Palatinus; 골융기절제술(구개골융기절제),NA,NA,NA,NA,NA
U4741,42364842,Korean EDI,"Reduction Of Zygomatic Bone Fracture(Gille's Method); 관골골절정복수술(길리씨수술)[관골궁,관골체포함]",NA,NA,NA,NA,NA
U4742,42364716,Korean EDI,"Reduction Of Zygomatic Bone Fracture(Open Reduction); 관골골절정복수술(관혈적수술)[관골궁,관골체포함]",NA,NA,NA,NA,NA
U4750,42365422,Korean EDI,Corrective Osteotomy of Malunioned Zygomatic Bone; 부정유합된관골절골교정술,NA,NA,NA,NA,NA
U4760,42364901,Korean EDI,Coronoidectomy; 관상돌기절제술,NA,NA,NA,NA,NA
U4770,42362228,Korean EDI,Closed Reduction of Maxillary Fracture; 상악골골절비관혈적정복술,NA,NA,NA,NA,NA
U4781,42361857,Korean EDI,Open Reduction of Maxillary Fracture(Le Fort Ⅰ); 상악골골절관혈적정복술(Le Fort Ⅰ),NA,NA,NA,NA,NA
U4782,42361982,Korean EDI,Open Reduction of Maxillary Fracture(Le Fort Ⅱ); 상악골골절관혈적정복술(Le Fort Ⅱ),NA,NA,NA,NA,NA
U4783,42364625,Korean EDI,Open Reduction of Maxillary Fracture(Le Fort Ⅲ); 상악골골절관혈적정복술(Le Fort Ⅲ),NA,NA,NA,NA,NA
U4784,42364828,Korean EDI,Circumzygomatic Suspension Wiring; 환관골궁현수고정술,NA,NA,NA,NA,NA
U4785,42356913,Korean EDI,Craniomaxillary Suspension Wiring; 두개안면현수고정술,NA,NA,NA,NA,NA
U4791,42364096,Korean EDI,Partial Maxillectomy; 상악골부분절제술,NA,NA,NA,NA,NA
U4792,42359534,Korean EDI,Total Maxillectomy; 상악골전적출술,NA,NA,NA,NA,NA
U4801,42361650,Korean EDI,Resection of Benign Tumor(Including Cyst) of Maxilla(Including Zygomatic bone)-3cm below; 상악골(관골포함)양성종양(낭종포함)절제술-3cm미만,NA,NA,NA,NA,NA
U4802,42361705,Korean EDI,Resection of Benign Tumor(Including Cyst) of Maxilla(Including Zygomatic bone)-3cm over; 상악골(관골포함)양성종양(낭종포함)절제술-3cm이상,NA,NA,NA,NA,NA
U4811,42361537,Korean EDI,"Partial Maxillectomy, Malignant Tumor; 상악골(관골포함)악성종양[림프절청소포함]부분절제술",NA,NA,NA,NA,NA
U4812,42363746,Korean EDI,"Total Maxillectomy, Malignant Tumor; 상악골(관골포함)악성종양[림프절청소포함]전적출술",NA,NA,NA,NA,NA
U4830,42360450,Korean EDI,Closed Reduction of Mandibular Fracture; 하악골골절비관혈적정복술,NA,NA,NA,NA,NA
U4841,42357349,Korean EDI,"Open Reduction of Mandibular Fracture(Symphysis, Body, Angle of Mandible); 하악골골절관혈적정복술(정중부,골체부,우각부)",NA,NA,NA,NA,NA
U4842,42357359,Korean EDI,Open Reduction of Mandibular Fracture(Condylar Head of Mandible); 하악골골절관혈적정복술(하악과두부),NA,NA,NA,NA,NA
U4843,42363764,Korean EDI,Circummandibular Wiring; 환하악골결찰술,NA,NA,NA,NA,NA
U4850,42361643,Korean EDI,Corrective Osteotomy of Malunioned Mandibular Fracture; 부정유합된하악골절골교정술,NA,NA,NA,NA,NA
U4861,42360562,Korean EDI,Partial Mandibulectomy; 하악골부분절제술,NA,NA,NA,NA,NA
U4862,42086502,Korean EDI,Hemimandibulectomy; 하악골반측절제술,NA,NA,NA,NA,NA
U4871,42359999,Korean EDI,Resection of Tumor of Mandible(Benign Tumor(Including Cyst)-One Side Mandible 1/3 Below; 하악골양성종양(낭종포함)절제술-편측악골1/3미만,NA,NA,NA,NA,NA
U4872,42361117,Korean EDI,Resection of Tumor of Mandible(Benign Tumor(Including Cyst)-One Side Mandible 1/3∼1/2; 하악골양성종양(낭종포함)절제술-편측악골1/3이상∼1/2미만,NA,NA,NA,NA,NA
U4873,42364230,Korean EDI,Resection of Tumor of Mandible(Benign Tumor(Including Cyst)-One Side Mandible 1/2 Over; 하악골양성종양(낭종포함)절제술-편측악골1/2이상,NA,NA,NA,NA,NA
U4881,42359838,Korean EDI,Resection of Malignant Tumor(Marginal Mandibulectomy); 하악골악성종양절제술[림프절청소포함]-하악골변연절제,NA,NA,NA,NA,NA
U4882,42360948,Korean EDI,Resection of Malignant Tumor(Partial Mandibulectomy); 하악골악성종양절제술[림프절청소포함]-하악골부분절제,NA,NA,NA,NA,NA
U4883,42365494,Korean EDI,Resection of Malignant Tumor(Hemimandibulectomy); 하악골악성종양절제술[림프절청소포함]-하악골반측절제,NA,NA,NA,NA,NA
U4900,42358383,Korean EDI,Closed Reduction of TMJ Dislocation; 악관절탈구비관혈적정복술,NA,NA,NA,NA,NA
U4910,42333824,Korean EDI,Open Reduction of TMJ Dislocation; 악관절탈구관혈적정복술,NA,NA,NA,NA,NA
U4930,42358106,Korean EDI,TMJ Meniscoplasty; 악관절원반성형술,NA,NA,NA,NA,NA
U4940,42332167,Korean EDI,Arthroplasty of TMJ; 악관절성형수술,NA,NA,NA,NA,NA
U4950,42358164,Korean EDI,Substitution of TMJ; 악관절치환술[인공관절대치술],NA,NA,NA,NA,NA
U4960,42358412,Korean EDI,Mandibular Condylectomy; 하악과두절제술,NA,NA,NA,NA,NA
U4971,42331754,Korean EDI,Removal of The Interosseous Wire; 악골내고정용금속제거술(악골내강선고정의제거),NA,NA,NA,NA,NA
U4972,42366009,Korean EDI,Removal of The Fixation Mini Plate; 악골내고정용금속제거술(소형금속판의제거),NA,NA,NA,NA,NA
U4973,42365316,Korean EDI,"Removal of Reconstruction Plate-Mandible 1/2 Over; 악골내고정용금속제거술(재건용금속판의제거,악골1/2이상의크기에달한것)",NA,NA,NA,NA,NA
U4974,42357878,Korean EDI,"Removal of Reconstruction Plate-Mandible 1/2 Below; 악골내고정용금속제거술(재건용금속판의제거,악골1/2미만의크기인것)",NA,NA,NA,NA,NA
U4975,42357978,Korean EDI,Removal of Implant for Internal Fixation; 악골에삽입한금속핀이나금속정등을간단히제거,NA,NA,NA,NA,NA
U4981,42365906,Korean EDI,Dental Implant Removal-Simple; 치과임플란트제거술[1치당]-단순,NA,NA,NA,NA,NA
U4982,42364845,Korean EDI,Dental Implant Removal-Complex; 치과임플란트제거술[1치당]-복잡,NA,NA,NA,NA,NA
U4991,42362422,Korean EDI,Installation of Skeletal Anchorage; 골격성 고정원 식립 [양측],NA,NA,NA,NA,NA
U4992,42362493,Korean EDI,Installation of Skeletal Anchorage; 골격성 고정원 식립 [편측],NA,NA,NA,NA,NA
U4993,42362527,Korean EDI,Removal of Skeletal Anchorage; 골격성 고정원 제거 [양측],NA,NA,NA,NA,NA
U4994,42365834,Korean EDI,Removal of Skeletal Anchorage; 골격성 고정원 제거 [편측],NA,NA,NA,NA,NA
UB121,42364449,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-치과의원,NA,NA,NA,NA,NA
UB122,42365170,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-치과병원,NA,NA,NA,NA,NA
UB123,42364792,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-병원·요양병원내치과,NA,NA,NA,NA,NA
UB124,42363666,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-한방병원내치과,NA,NA,NA,NA,NA
UB125,42363727,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-종합병원내치과,NA,NA,NA,NA,NA
UB126,42361568,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-부속치과병원_상급종병제외,NA,NA,NA,NA,NA
UB127,42358418,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-상급종합병원내치과,NA,NA,NA,NA,NA
UB128,42361567,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-부속치과병원_상급종병,NA,NA,NA,NA,NA
UB129,42363715,Korean EDI,Dental Implant-Fixture Placement Operation; 치과임플란트[1치당]-고정체(본체)식립술(2단계)-보건의료원,NA,NA,NA,NA,NA
UX001,42364884,Korean EDI,"Desensitizing Treatment-Laser Treatment, Dentin Adhesive Application; 지각과민처치[1치당]-레이저치료,상아질접착제도포의경우",NA,NA,NA,NA,NA
UX002,42362358,Korean EDI,Removal of Metallic Post; 금속재포스트제거[1근관당],NA,NA,NA,NA,NA
UX021,42359137,Korean EDI,Marsupialization (when using rubber impression material); 낭종강감압장치술[고무인상제를이용한경우],NA,NA,NA,NA,NA
UX044,42357995,Korean EDI,TMJ Arthrocentesis; 악관절강세척술,NA,NA,NA,NA,NA
UX102,42362883,Korean EDI,Bicuspidization; 치관분리술,NA,NA,NA,NA,NA
UY042,42359347,Korean EDI,Maxillary Plasty; 상악골성형술(분절골절단술),NA,NA,NA,NA,NA
UY043,42366377,Korean EDI,Maxillary Plasty(Le Fort I); 상악골성형술(Le Fort I),NA,NA,NA,NA,NA
UY044,42359234,Korean EDI,Maxillary Plasty(Le Fort II); 상악골성형술(Le Fort II),NA,NA,NA,NA,NA
UY045,42359289,Korean EDI,Maxillary Plasty(Le Fort lll); 상악골성형술(Le Fort lll),NA,NA,NA,NA,NA
UY046,42366114,Korean EDI,Mandibuloplasty; 하악골성형술(분절골절단술),NA,NA,NA,NA,NA
UY047,42360674,Korean EDI,Mandibuloplasty(Genioplasty); 하악골성형술(이부성형술),NA,NA,NA,NA,NA
UY048,42357631,Korean EDI,Mandibuloplasty(Ostectomy of Mandibular Ramus); 하악골성형술(하악지골절단술),NA,NA,NA,NA,NA
UY101,42365072,Korean EDI,Crown Lengthening(Gingivectomy); 치관확장술[1치당](치은절제술),NA,NA,NA,NA,NA
UY102,42361815,Korean EDI,Crown Lengthening(Apically Positioned Flap); 치관확장술[1치당](근단변위판막술),NA,NA,NA,NA,NA
UY103,42361827,Korean EDI,Crown Lengthening(Apically Positioned Flap and Ostectomy of Alveolar Bone); 치관확장술[1치당](근단변위판막술및치조골삭제술),NA,NA,NA,NA,NA
V2600,42357853,Korean EDI,Emergency specialist care fee- pediatric specialized emergency medical center; 응급진료 전문의 진찰료-소아전문응급의료센터,NA,NA,NA,NA,NA
WJ100,42359772,Korean EDI,Hospice senior general hospital four-persons room (assistance activity Included); 호스피스 상급종합병원 4인실(보조활동포함),NA,NA,NA,NA,NA
WJ101,42359843,Korean EDI,"Hospice senior general hospital four-persons room, 1st grade social worker (assistance activity Included); 호스피스 상급종합병원 4인실, 사회복지사1등급(보조활동포함)",NA,NA,NA,NA,NA
WJ102,42359852,Korean EDI,"Hospice senior general hospital four-persons room, 2nd grade social worker (assistance activity Included); 호스피스 상급종합병원 4인실, 사회복지사2등급(보조활동포함)",NA,NA,NA,NA,NA
WJ110,42356363,Korean EDI,"Hospice senior general hospital four-persons room, 1st grade nurse (assistance activity Included); 호스피스 상급종합병원 4인실, 간호사1등급(보조활동포함)",NA,NA,NA,NA,NA
WJ111,42356625,Korean EDI,"Hospice senior general hospital four-persons room, 1st grade nurse, 1st grade social worker (assistance activity Included); 호스피스 상급종합병원 4인실, 간호사1등급, 사회복지사1등급 (보조활동포함)",NA,NA,NA,NA,NA
WJ112,42361919,Korean EDI,"Hospice senior general hospital four-persons room, 1st grade nurse, 2nd grade social worker (assistance activity Included); 호스피스 상급종합병원 4인실, 간호사1등급, 사회복지사2등급(보조활동포함)",NA,NA,NA,NA,NA
WJ120,42354978,Korean EDI,"Hospice senior general hospital four-persons room, 2nd grade nurse (assistance activity Included); 호스피스 상급종합병원 4인실, 간호사2등급(보조활동포함)",NA,NA,NA,NA,NA
WJ121,42356827,Korean EDI,"Hospice senior general hospital four-persons room, 2nd grade nurse, 1st grade social worker (assistance activity Included); 호스피스 상급종합병원 4인실, 간호사2등급, 사회복지사1등급(보조활동포함)",NA,NA,NA,NA,NA
WJ122,42359835,Korean EDI,"Hospice senior general hospital four-persons room, 2nd grade nurse, 2nd grade social worker (assistance activity Included); 호스피스 상급종합병원 4인실, 간호사2등급, 사회복지사2등급(보조활동포함)",NA,NA,NA,NA,NA
WJ130,42359689,Korean EDI,Hospice senior general hospital two-to-three persons room (assistance activity Included); 호스피스 상급종합병원 2~3인실(보조활동포함),NA,NA,NA,NA,NA
WJ131,42365819,Korean EDI,"Hospice senior general hospital two-to-three persons room, 1st grade social worker (assistance activity Included); 호스피스 상급종합병원 2~3인실, 사회복지사1등급(보조활동포함)",NA,NA,NA,NA,NA
WJ132,42364750,Korean EDI,"Hospice senior general hospital two-to-three persons room, 2nd grade social worker (assistance activity Included); 호스피스 상급종합병원 2~3인실, 사회복지사2등급(보조활동포함)",NA,NA,NA,NA,NA
WJ140,42359697,Korean EDI,"Hospice senior general hospital two-to-three persons room, 1st grade nurse (assistance activity Included); 호스피스 상급종합병원 2~3인실, 간호사1등급(보조활동포함)",NA,NA,NA,NA,NA
WJ141,42359704,Korean EDI,"Hospice senior general hospital two-to-three persons room, 1st grade nurse, 1st grade social worker (assistance activity Included); 호스피스 상급종합병원 2~3인실, 간호사1등급, 사회복지사1등급(보조활동포함)",NA,NA,NA,NA,NA
