EDI_concept_code,제품명_x,규격,대분류군코드,대분류군명,대분류코드,대분류코드명,중분류코드,중분류명,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate
M0010030,ACECUT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130011,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-자동)",0.347259223,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M0010036,MAX-CORE DISPOSABLE CORE BIOPSY INSTRUMENT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130011,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-자동)",0.388612509,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M0011030,STARCUT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130012,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-반자동)",0.374058694,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M0011036,MISSION DISPOSABLE CORE BIOPSY INSTRUMENT,전규격,M,일반재료 군(Ⅲ),M0,검사용 류,130012,"일반생검용 BIOPSY GUN(CORE NEEDLE BIOPSY, 일체형-반자동)",0.433622509,4044510,Core biopsy needle,SNOMED,Device,S,2,1,Physical Object,129248005,19700101,20991231
M1002096,IV FLOW REGULATOR(NON-PHTHALTE),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.369374275,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002109,IV FLOW REGULATOR-차광용,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.533578873,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002110,TUTOPLUS,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.451947659,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002161,차광용 AUTOFLOW,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.410705626,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002209,IV FLOW REGULATOR,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.58042264,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1002321, F.C-C(N),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.185998365,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003008,INNOFUSER 2 (NON-DEHP/DOP),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.21423696,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003011,ECO FLOW CONTROL LINE 1,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.324329346,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003012,SPM INFUSION SET,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.363592476,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003017,INFU-GREEN PLUS,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.278260708,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003023,NON-DEHP I.V FLOW REGULATOR,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.331760764,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003025,IV FLOW REGULATOR SET,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.540308833,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003061,AUTOFLOW NP,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.273499638,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003100,I-CARE SET-P,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.374373257,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003105,EZ REGULAR,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.459262401,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1003121,F.C-C (T),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131007,"수액유량조절세트 PVC 등(수액세트,연결관,조절기등 포함)",0.208131477,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004013,약물비흡착 NON-PVC 폴리올레핀 수액세트(FLOW REGULATOR),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.571161568,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004023,NON-PVC I.V FLOW REGULATOR,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.526866794,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004041,IV.FLOW CONTROL SET,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.250198334,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004051,"IVR(D, 3D, 3DM)",전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.142729744,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004092,INFU-PRO(FLOW REGULATOR),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.337583393,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004108,PU INFU-JET REGULATOR SET,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.364448547,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004111,I.V FLOW CONTROL LINE PUR,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.250661612,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004151,SAFE FUSION(REGULATOR),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.411217779,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1004492,NATURE SET (R1),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131006,"수액유량조절세트 PVC-FREE(수액세트,연결관,조절기등 포함)",0.177041635,45758270,Infusion controller administration set,SNOMED,Device,S,0,1,Physical Object,462884006,20150131,20991231
M1006061,MONOFUSION,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131008,역류방지용 ONE WAY VALVE,0.611785471,45759364,"Pressure relief valve, single-use",SNOMED,Device,S,0,1,Physical Object,464565003,20150131,20991231
M1006067,UNIFLOW,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131008,역류방지용 ONE WAY VALVE,0.670066237,45759364,"Pressure relief valve, single-use",SNOMED,Device,S,0,1,Physical Object,464565003,20150131,20991231
M1007011,ECO IV FILTER LINE,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131009,IV IN LINE FILTER(0.2㎛),0.452195883,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1007025,AEF1E,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131009,IV IN LINE FILTER(0.2㎛),0.298105568,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1007092,PRO-LONG TUBE,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131009,IV IN LINE FILTER(0.2㎛),0.601871312,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1007151,SAFEFUSION(FILTER),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131009,IV IN LINE FILTER(0.2㎛),0.378163874,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1007192,NATURE (F),전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131009,IV IN LINE FILTER(0.2㎛),0.814216852,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1007208,INNO-INFU TAX FILTER ,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131009,IV IN LINE FILTER(0.2㎛),0.342218161,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1007461,항암제용 필터,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131009,IV IN LINE FILTER(0.2㎛),0,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1008000,EX-CARE FILTER,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131010,IV IN LINE FILTER(1.2㎛),0.507793069,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1008125,TNA2E,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131010,IV IN LINE FILTER(1.2㎛),0.472780854,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1009025,ELD96LYL,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131014,IV IN LINE FILTER(POSITIVE 0.2㎛),0.401635259,45762899,Intravenous line filter,SNOMED,Device,S,0,1,Physical Object,469783006,20150131,20991231
M1012037,Q-SYTE,전규격,M,일반재료 군(Ⅲ),M1,혈액 및 용액 주입용 류,131016,NEEDLELESS CONNECTOR,0.438891411,45768118,Needleless valve-connector,SNOMED,Device,S,4,2,Physical Object,705995006,20150131,20991231
M2031016,DURASEAL DURAL SEALANT SYSTEM,5CC/KIT,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132009,접착제/경막봉합용,0.489393204,45762291,Dura mater sealant,SNOMED,Device,S,0,1,Physical Object,468848005,20150131,20991231
M2045287,LIGASURE ( LF1212 ),전규격,S,선별급여 품목 군,S0,선별급여류,250020,1회용 전파절삭기(관혈적-일체형),0.299197555,45764079,"Universal hand-controlled electrosurgical diathermy system handpiece, single-use",SNOMED,Device,S,0,1,Physical Object,700664000,20150131,20991231
M2050008,DILATING TIP TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132003,복강경 투관침(TROCAR)/BLADE TYPE,0.362967491,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2050009,VERSAPORT(RPF),전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132003,복강경 투관침(TROCAR)/BLADE TYPE,0.286153913,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2050010,SINGLE-USE TROCAR W/INTERNAL SHIELD,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132003,복강경 투관침(TROCAR)/BLADE TYPE,0.597372711,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2050046,PROPORT,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.834229469,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2050108,XCEL DILATING TIP TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132003,복강경 투관침(TROCAR)/BLADE TYPE,0.30571872,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2050109,VERSAPORT(V2),전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132003,복강경 투관침(TROCAR)/BLADE TYPE,0.305333555,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2050209,MINIPORT,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132003,복강경 투관침(TROCAR)/BLADE TYPE,0.571698248,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2051009,BLUNT TIP TROCAR (BALLOON TYPE),전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132004,복강경 투관침(TROCAR)/BLUNT TYPE,0.329201967,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2051032,SINGLE USE TROCAR SOLUTION,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132004,복강경 투관침(TROCAR)/BLUNT TYPE,0.491630197,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2051033,BLADELESS TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.532756567,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2051034,WECK VISTA PORT,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.411272198,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2051039,KII BALLOON BLUNT TIP SYSTEM,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132004,복강경 투관침(TROCAR)/BLUNT TYPE,0.320686549,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052009,VISIPORT,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.497569323,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052011,LAPORT(BLADELESS TYPE),전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.32253629,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052014,VAXCON BLADELESS TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.412318587,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052023,TRANSPORT,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,1,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052025,GENICON,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.493067443,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052030,UNIMAX BLADELESS TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.418193012,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052031,R5 TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.483126462,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052037,ENDO-PORT BLADELESS TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.382790178,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052039,KII ACCESS SYSTEMS,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.560373068,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052081,S PORT TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.668645144,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052082,TROPIAN,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.812942386,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052083,ASE PLUS TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.561875403,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052109,VERSAPORT PLUS BLADELESS TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.379517019,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052124,ENPOLE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.739097774,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052182,TROPIAN(F),전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.646788776,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052211,LAPORT MINI UNIVERSAL OPTICAL,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.570538759,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052224,SAFEPASS GENERAL,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132003,복강경 투관침(TROCAR)/BLADE TYPE,0.45032236,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2052309,VERSAPORT BLADELESS OPTICAL TROCAR(VERSAONE),전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132021,복강경 투관침(TROCAR)/BLADELESS TYPE,0.260282487,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2053009,PDB BALLOON TROCAR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132020,복강경 투관침(TROCAR)/단순형 BALLOON TYPE,0.483424574,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2053209,BLUNT TIP TROCAR WITH DISSECTION BALLOON,전규격(통합형),M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132002,복강경 투관침(TROCAR)/복합형 BALLOON TYPE,0.511839867,37018134,"Laparoscopic trocar, single-use",SNOMED,Device,S,0,1,Physical Object,714553008,20160131,20991231
M2054009,THORACOPORT,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132017,흉강경 투관침 (TROCAR),0.635205865,36716293,Thoracic trocar,SNOMED,Device,S,0,1,Physical Object,722256004,20170131,20991231
M2054024,T-PORT,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132017,흉강경 투관침 (TROCAR),0.624684393,36716293,Thoracic trocar,SNOMED,Device,S,0,1,Physical Object,722256004,20170131,20991231
M2054224,SAFEPASS CS,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132017,흉강경 투관침 (TROCAR),0.460454434,36716293,Thoracic trocar,SNOMED,Device,S,0,1,Physical Object,722256004,20170131,20991231
M2055011,WOUND RETRACTOR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132006,복강경하 의료용개창기구 (HAND ASSISTED LAPAROSCOPIC SURGERY 용)-WOUND RETRACTOR,0.708580434,37117248,"Wound retractor, intermediate/deep, single-use",SNOMED,Device,S,0,1,Physical Object,725492006,20170731,20991231
M2055023,"OCTO PORT(OT301,OT302,OT501)",전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132006,복강경하 의료용개창기구 (HAND ASSISTED LAPAROSCOPIC SURGERY 용)-WOUND RETRACTOR,0.31638521,37117248,"Wound retractor, intermediate/deep, single-use",SNOMED,Device,S,0,1,Physical Object,725492006,20170731,20991231
M2055024,U-TRACTOR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132006,복강경하 의료용개창기구 (HAND ASSISTED LAPAROSCOPIC SURGERY 용)-WOUND RETRACTOR,0.70994848,37117248,"Wound retractor, intermediate/deep, single-use",SNOMED,Device,S,0,1,Physical Object,725492006,20170731,20991231
M2055039,ALEXIS WOUND RETRACTOR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132006,복강경하 의료용개창기구 (HAND ASSISTED LAPAROSCOPIC SURGERY 용)-WOUND RETRACTOR,0.471331149,37117248,"Wound retractor, intermediate/deep, single-use",SNOMED,Device,S,0,1,Physical Object,725492006,20170731,20991231
M2055050,ENDO KEEPER,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132006,복강경하 의료용개창기구 (HAND ASSISTED LAPAROSCOPIC SURGERY 용)-WOUND RETRACTOR,0.591901422,37117248,"Wound retractor, intermediate/deep, single-use",SNOMED,Device,S,0,1,Physical Object,725492006,20170731,20991231
M2055138,SURGITRACTOR,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132006,복강경하 의료용개창기구 (HAND ASSISTED LAPAROSCOPIC SURGERY 용)-WOUND RETRACTOR,0.592343926,37117248,"Wound retractor, intermediate/deep, single-use",SNOMED,Device,S,0,1,Physical Object,725492006,20170731,20991231
M2055212,OCTO PORT,1 PORT,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132006,복강경하 의료용개창기구 (HAND ASSISTED LAPAROSCOPIC SURGERY 용)-WOUND RETRACTOR,0.525515139,37117248,"Wound retractor, intermediate/deep, single-use",SNOMED,Device,S,0,1,Physical Object,725492006,20170731,20991231
M2056023,OCTO SPA,PORT3.4,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132019,단일절개복강경수술용재료,0.491441727,45763258,Laparoscopic multi-instrument access port,SNOMED,Device,S,1,1,Physical Object,470321001,20150131,20991231
M2056050,GLOVE PORT,PORT3.4개,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132019,단일절개복강경수술용재료,0.751043439,45763258,Laparoscopic multi-instrument access port,SNOMED,Device,S,1,1,Physical Object,470321001,20150131,20991231
M2060009,COOL-TIP RF ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극,0.478550494,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
M2060009,COOL-TIP RF ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극(간암/신장암/폐암),0.478550494,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
M2060018,WELL-POINT RF ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극,0.451464772,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
M2060018,WELL-POINT RF ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극(간암/신장암/폐암),0.451464772,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
M2060020,RFA ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극(간암/신장암/폐암),0.673455119,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
M2060020,RFA ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극,0.673455119,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
M2060031,OCTOPUS RF ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극(간암/신장암/폐암),0.554659426,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
M2060031,OCTOPUS RF ELECTRODE,전규격,M,일반재료 군(Ⅲ),M2,외과수술용 선택품목 류,132063,고주파 열치료술용 전극,0.554659426,45764843,"Radio-frequency ablation system probe, single-use",SNOMED,Device,S,0,2,Physical Object,701623000,20150131,20991231
